,Model_ID,Dataset,TOD,DOW,Lambda,Max_OnBoardTime_minute,Actual_Mean_OnBoardTime_minute,Actual_Min_OnBoardTime_minute,Actual_Max_OnBoardTime_minute,Median_Predicted_speed_mph,Over_Predicted_Speed_count,Under_Predicted_Speed_count,Sparsity,Avg_Count_Redunt,RMSE,Pearson_r,R_Squared,Min_Diff_sec,Max_Diff_sec,Mean_Diff_sec,Min_Abs_Diff_sec,Max_Abs_Diff_sec,Mean_Abs_Diff_sec,Number of Traces,Avg_Trace_length_m
56,15.0,Train,af,thu,2992896.0394312227,10.0,5.2085585585585585,0.5166666666666667,9.516666666666667,10.614206038684241,0.0,0.0,Continuous,23.16949152542373,34.31400012344603,0.9672917093293534,0.9356532509373022,-141.93409355383176,107.24196803927225,-5.180070885527306,141.93409355383176,141.93409355383176,25.80490922943634,296.0,1405.35
57,15.0,Test,af,thu,2992896.0394312227,10.0,5.2085585585585585,0.5166666666666667,9.516666666666667,10.614206038684241,0.0,0.0,Continuous,23.16949152542373,44.42239617981424,0.9538327673632682,0.9097969480958704,-178.12729430123835,113.98626165447786,-8.512979061472725,178.12729430123835,178.12729430123835,33.68103201178642,219.0,1392.49
58,15.0,Validation,mo,thu,2992896.0394312227,10.0,5.2085585585585585,0.5166666666666667,9.516666666666667,10.614206038684241,0.0,0.0,Continuous,23.16949152542373,100.01786987093526,0.9312318043725171,0.8671926734748939,-230.33262400060323,265.1461878709117,12.219604192245573,265.1461878709117,265.1461878709117,81.29349522094414,60.0,1405.35
59,15.0,Validation,ev,thu,2992896.0394312227,10.0,5.2085585585585585,0.5166666666666667,9.516666666666667,10.614206038684241,0.0,0.0,Continuous,23.16949152542373,128.37266650562472,0.8738361698328433,0.7635896517081338,-331.1179580866636,198.87911576386523,-25.242570264564318,331.1179580866636,331.1179580866636,95.8881869334618,98.0,1405.35
60,16.0,Train,af,thu,939579.2634548936,10.0,4.882608695652174,1.6,9.916666666666666,10.674820889713283,0.0,0.0,Sparse,1.5988700564971752,27.526011755248863,0.9817237646554314,0.9637815500892329,-64.36797502067506,38.40283849506733,-3.960319627569681,64.36797502067506,64.36797502067506,21.552115527207224,23.0,1338.65
61,16.0,Test,af,thu,939579.2634548936,10.0,4.882608695652174,1.6,9.916666666666666,10.674820889713283,0.0,0.0,Sparse,1.5988700564971752,43.79704674206056,0.956186094422289,0.9142918471665505,-171.3280706029504,148.0149863981851,4.501817253172215,171.3280706029504,171.3280706029504,33.58383921016175,220.0,1369.52
62,16.0,Validation,mo,thu,939579.2634548936,10.0,4.882608695652174,1.6,9.916666666666666,10.674820889713283,0.0,0.0,Sparse,1.5988700564971752,100.72386872839645,0.9340052507109144,0.8723658083555581,-200.13775642198118,245.73093065055969,17.883236873428913,245.73093065055969,245.73093065055969,81.58681149836227,60.0,1338.65
63,16.0,Validation,ev,thu,939579.2634548936,10.0,4.882608695652174,1.6,9.916666666666666,10.674820889713283,0.0,0.0,Sparse,1.5988700564971752,131.3531830011658,0.8672005868157124,0.752036857773516,-317.980004780782,216.45202600687662,-19.773110043824435,317.980004780782,317.980004780782,101.8452614741224,98.0,1338.65
64,17.0,Train,af,thu,5859982.453151328,5.0,2.813699494949495,0.55,4.7,10.762539717454025,0.0,0.0,Continuous,11.751412429378531,36.80258928767013,0.8244104497387769,0.6796525896384923,-118.23079540123128,91.48170495163959,-8.080092027728625,118.23079540123128,118.23079540123128,28.866778767613994,264.0,771.81
65,17.0,Test,af,thu,5859982.453151328,5.0,2.813699494949495,0.55,4.7,10.762539717454025,0.0,0.0,Continuous,11.751412429378531,33.34167241996326,0.8517785771091523,0.7255267444220921,-99.05359380223223,88.81779219182488,-6.7279389307055695,99.05359380223223,99.05359380223223,25.644816741068,219.0,838.92
66,17.0,Validation,mo,thu,5859982.453151328,5.0,2.813699494949495,0.55,4.7,10.762539717454025,0.0,0.0,Continuous,11.751412429378531,97.04380980031144,0.9263202292169551,0.8580691670565522,-249.9148498609909,236.75270433652372,-4.51657271754792,249.9148498609909,249.9148498609909,75.90761008489807,60.0,771.81
67,17.0,Validation,ev,thu,5859982.453151328,5.0,2.813699494949495,0.55,4.7,10.762539717454025,0.0,0.0,Continuous,11.751412429378531,126.43072889282114,0.881025254126807,0.7762054984092048,-353.8224719064477,134.55207439722676,-40.5369264027578,353.8224719064477,353.8224719064477,91.16784290528255,98.0,771.81
68,18.0,Train,af,thu,427906.33500174317,5.0,2.8495833333333334,0.5,4.666666666666667,10.566480736517113,0.0,0.0,Sparse,1.807909604519774,24.85653423158729,0.935212069677881,0.8746216152711856,-58.610574524285425,42.068524806816356,-5.577990254946485,58.610574524285425,58.610574524285425,19.64168344896526,40.0,797.79
69,18.0,Test,af,thu,427906.33500174317,5.0,2.8495833333333334,0.5,4.666666666666667,10.566480736517113,0.0,0.0,Sparse,1.807909604519774,43.86406459736688,0.7287768757438484,0.5311157346189647,-122.97985700507436,130.89408169856125,-4.02334384486818,130.89408169856125,130.89408169856125,34.59256117196541,195.0,873.57
70,18.0,Validation,mo,thu,427906.33500174317,5.0,2.8495833333333334,0.5,4.666666666666667,10.566480736517113,0.0,0.0,Sparse,1.807909604519774,94.42728830776007,0.9342405131379661,0.8728053363882902,-168.04748439685255,252.97746973298672,7.142331742961419,252.97746973298672,252.97746973298672,73.59825916383569,60.0,797.79
71,18.0,Validation,ev,thu,427906.33500174317,5.0,2.8495833333333334,0.5,4.666666666666667,10.566480736517113,0.0,0.0,Sparse,1.807909604519774,128.40319339195733,0.8746899970951032,0.7650825910182316,-339.7894425653892,202.5186617434358,-25.940619442183785,339.7894425653892,339.7894425653892,95.95336378742057,98.0,797.79
